date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
1981-03-18,0.17,82.03,-48.56,100.06,4.88,1.11,4.9,1.38,0.45,0.46,0.47,0.44,0.06,-0.0,-80.41,99.58,-1.61,-2.99,2.27,-0.48,0.45,0.45,0.47,0.44,0.32,278.79,1.08,100.65,9.77,3.38,7.22,3.23,0.45,0.46,0.47,0.44,0.7,2.87,0.76
1981-03-19,0.02,109.95,-63.98,99.41,7.49,2.66,6.45,3.62,0.44,0.45,0.47,0.44,0.0,-0.0,-82.24,99.3,5.32,0.58,4.05,3.06,0.44,0.45,0.46,0.44,0.05,373.77,-41.21,99.57,10.75,3.99,9.42,4.35,0.45,0.45,0.47,0.44,0.0,4.9,0.64
1981-03-20,0.0,69.28,-34.71,99.27,8.86,4.92,4.1,4.1,0.43,0.44,0.46,0.44,0.0,-0.0,-68.62,99.18,5.94,3.59,2.81,3.61,0.43,0.44,0.46,0.44,0.0,241.18,-11.53,99.35,11.89,7.04,6.52,4.52,0.44,0.45,0.46,0.44,0.04,3.42,0.58
1981-03-21,0.0,42.46,-14.85,98.65,9.82,7.25,3.55,8.17,0.45,0.44,0.46,0.44,0.0,-0.0,-32.4,98.09,8.1,6.43,1.53,4.26,0.43,0.44,0.46,0.44,0.0,164.1,-4.28,99.31,12.31,8.31,6.71,10.77,0.46,0.44,0.46,0.44,4.64,3.33,0.54
1981-03-22,0.0,43.46,-33.94,98.27,6.59,1.43,2.78,2.9,0.46,0.44,0.46,0.44,0.0,0.0,-92.72,96.92,0.1,-4.85,-0.3,-6.77,0.45,0.44,0.46,0.44,0.0,200.02,-4.22,99.74,10.96,8.35,7.33,10.82,0.47,0.45,0.46,0.45,2.78,4.1,0.55
1981-03-23,0.05,42.56,-19.3,98.64,8.09,5.54,1.94,4.87,0.46,0.45,0.46,0.45,0.0,0.0,-61.16,98.03,1.54,-3.86,-3.83,2.37,0.45,0.45,0.46,0.45,0.16,150.44,3.0,99.69,13.44,11.18,9.08,9.18,0.48,0.46,0.46,0.45,6.08,1.99,0.55
1981-03-24,0.0,48.63,-27.74,99.32,10.31,7.9,3.91,3.56,0.46,0.46,0.46,0.45,0.0,0.0,-73.72,98.75,7.78,3.62,1.12,1.59,0.45,0.46,0.46,0.45,0.0,244.1,0.77,99.54,12.21,10.95,8.43,5.58,0.47,0.46,0.46,0.45,2.5,2.1,0.56
1981-03-25,0.0,87.19,-21.59,99.43,12.55,9.97,3.73,5.8,0.46,0.46,0.46,0.45,0.0,0.0,-53.46,99.32,10.72,8.85,1.91,4.61,0.45,0.46,0.46,0.45,0.0,337.62,0.34,99.53,15.37,10.79,5.8,7.04,0.46,0.46,0.46,0.45,1.53,3.56,0.73
1981-03-26,0.0,113.76,-54.14,99.87,9.75,4.59,4.73,1.6,0.46,0.46,0.46,0.45,0.0,0.0,-110.83,99.26,5.98,-0.11,1.41,-3.95,0.45,0.46,0.46,0.45,0.0,475.6,-6.47,100.69,12.37,9.05,8.81,4.88,0.47,0.46,0.46,0.45,2.83,5.01,0.79
1981-03-27,0.0,134.4,-65.1,100.07,9.67,4.26,-1.72,4.84,0.45,0.45,0.46,0.45,0.0,0.0,-96.96,99.35,4.36,2.65,-3.48,2.92,0.44,0.45,0.46,0.45,0.0,477.0,-29.97,100.71,14.01,6.58,1.14,7.39,0.45,0.46,0.46,0.45,0.05,4.99,0.66
1981-03-28,0.0,150.71,-76.97,99.45,11.73,7.07,-0.11,4.51,0.43,0.45,0.46,0.45,0.0,0.0,-95.4,99.25,6.3,5.47,-1.94,-0.37,0.43,0.44,0.46,0.45,0.0,474.44,-44.7,99.66,16.07,8.29,1.91,6.85,0.44,0.45,0.46,0.45,0.06,4.83,0.53
1981-03-29,0.0,62.25,-37.09,99.46,9.65,8.21,-2.78,-1.78,0.45,0.44,0.46,0.45,0.0,0.0,-59.91,99.31,5.74,5.1,-4.41,-2.97,0.43,0.44,0.46,0.45,0.0,184.73,-16.77,99.77,13.27,10.77,-1.18,0.02,0.47,0.45,0.46,0.45,6.26,1.14,0.48
1981-03-30,0.0,30.01,-18.7,100.47,7.03,6.23,-0.79,-4.49,0.47,0.47,0.46,0.45,0.0,0.0,-47.81,99.83,5.56,4.72,-1.15,-5.04,0.46,0.45,0.46,0.45,0.0,113.26,-4.33,101.05,8.07,7.21,-0.3,-3.07,0.49,0.48,0.46,0.45,10.06,0.87,0.57
1981-03-31,0.0,93.2,-25.45,100.79,7.26,5.14,-0.8,-3.94,0.46,0.47,0.46,0.45,0.0,0.0,-51.92,100.37,4.63,4.05,-2.52,-4.76,0.46,0.46,0.46,0.45,0.0,356.48,-5.34,101.06,11.74,6.73,0.38,-3.09,0.47,0.47,0.46,0.45,1.94,2.47,0.66
1981-04-01,0.0,63.7,-15.78,100.42,7.65,5.73,2.05,-1.28,0.46,0.46,0.46,0.45,0.0,0.0,-39.65,100.16,5.2,4.43,0.37,-2.88,0.45,0.46,0.46,0.45,0.0,281.83,-2.37,100.82,11.35,7.21,3.42,0.0,0.47,0.47,0.46,0.45,1.86,1.58,0.68
1981-04-02,0.0,135.86,-54.66,101.15,8.95,6.17,-0.74,-2.61,0.45,0.46,0.46,0.45,0.0,0.0,-88.95,100.81,5.17,4.71,-2.07,-3.32,0.44,0.45,0.46,0.45,0.0,480.43,-7.4,101.42,13.29,7.44,0.69,-1.74,0.45,0.46,0.46,0.45,0.03,2.87,0.66
1981-04-03,0.0,91.31,-23.51,101.68,6.46,4.18,-2.2,-3.48,0.44,0.45,0.46,0.45,0.0,0.0,-46.24,101.4,4.76,2.66,-3.31,-4.41,0.44,0.45,0.46,0.45,0.0,333.04,-6.39,101.89,9.54,5.33,-1.41,-2.37,0.44,0.45,0.46,0.45,0.01,2.65,0.56
1981-04-04,0.0,65.83,-18.56,101.91,6.29,2.78,-1.2,-3.84,0.43,0.44,0.46,0.45,0.0,0.0,-36.07,101.82,4.13,2.24,-1.99,-4.82,0.43,0.44,0.46,0.45,0.0,256.56,-7.98,102.0,8.79,3.61,-0.29,-3.02,0.44,0.45,0.46,0.45,0.21,2.75,0.51
1981-04-05,0.0,70.16,-23.93,101.66,6.07,2.51,-1.7,-3.51,0.43,0.44,0.46,0.45,0.0,0.0,-46.84,101.58,4.67,1.65,-3.25,-4.5,0.43,0.44,0.46,0.45,0.0,225.86,-4.52,101.83,8.27,3.78,0.81,-3.09,0.44,0.44,0.46,0.45,1.15,2.68,0.51
1981-04-06,0.0,79.52,-18.8,101.36,6.35,3.45,-2.49,-3.38,0.43,0.44,0.46,0.45,0.0,0.0,-37.64,101.05,4.71,2.58,-3.74,-4.01,0.43,0.43,0.46,0.45,0.0,289.26,-8.6,101.64,9.07,4.38,-1.47,-2.52,0.43,0.44,0.46,0.45,1.11,2.69,0.49
1981-04-07,0.0,107.23,-33.12,101.09,7.07,3.48,0.1,0.27,0.43,0.43,0.46,0.45,0.0,0.0,-79.15,100.87,3.9,1.81,-1.79,-2.21,0.43,0.43,0.45,0.45,0.0,472.65,-2.62,101.28,10.81,4.93,2.17,1.84,0.43,0.43,0.46,0.45,0.1,2.45,0.48
1981-04-08,0.0,127.3,-58.45,101.44,9.42,6.44,0.44,2.15,0.42,0.43,0.45,0.45,0.0,0.0,-80.16,101.28,3.41,3.2,-1.2,1.54,0.42,0.43,0.45,0.45,0.0,471.92,-31.83,101.59,14.74,8.83,2.57,3.07,0.43,0.43,0.45,0.45,0.34,2.55,0.49
1981-04-09,0.0,136.84,-55.16,101.63,11.18,7.68,0.64,0.84,0.42,0.43,0.45,0.45,0.0,0.0,-73.52,101.55,5.85,5.33,-2.17,-0.31,0.42,0.42,0.45,0.45,0.0,437.12,-12.95,101.75,16.08,9.58,2.22,2.17,0.42,0.43,0.45,0.45,0.6,2.69,0.46
1981-04-10,0.0,192.54,-79.55,101.02,12.46,7.88,-4.4,1.41,0.41,0.42,0.45,0.45,0.0,0.0,-109.37,100.32,6.18,4.5,-6.04,0.66,0.41,0.42,0.45,0.45,0.0,580.52,-48.14,101.57,17.46,10.71,-2.13,2.18,0.42,0.42,0.45,0.45,0.0,5.31,0.45
1981-04-11,0.0,110.92,-43.11,100.11,14.1,11.26,-0.39,2.05,0.45,0.43,0.45,0.45,0.0,0.0,-89.23,99.95,11.08,7.8,-4.82,1.27,0.41,0.42,0.45,0.45,0.0,424.38,-8.72,100.33,18.94,14.17,2.49,2.89,0.48,0.43,0.45,0.45,8.3,2.64,0.52
1981-04-12,0.0,151.9,-50.83,100.88,12.5,8.33,1.89,0.81,0.43,0.43,0.45,0.45,0.0,0.0,-80.58,100.37,7.83,7.2,-2.66,-1.97,0.43,0.43,0.45,0.45,0.0,531.99,-26.75,101.46,16.46,10.95,3.98,2.68,0.45,0.43,0.45,0.45,0.01,4.2,0.5
1981-04-13,0.0,109.87,-32.0,101.87,8.79,4.52,-4.62,-3.04,0.42,0.43,0.45,0.45,0.0,0.0,-59.01,101.5,6.0,1.62,-6.05,-3.59,0.42,0.43,0.45,0.45,0.0,370.35,-9.09,102.04,10.9,8.18,-2.88,-1.57,0.43,0.43,0.45,0.45,0.36,4.67,0.45
1981-04-14,0.0,197.17,-82.29,101.92,7.84,3.04,-4.47,-2.84,0.42,0.42,0.44,0.45,0.0,0.0,-118.36,101.75,4.49,1.52,-5.81,-3.48,0.41,0.42,0.44,0.45,0.0,591.12,-27.71,102.05,12.32,4.38,-3.11,-2.12,0.42,0.43,0.45,0.45,0.49,5.55,0.44
1981-04-15,0.0,208.75,-92.36,101.83,8.13,4.11,-3.19,-3.86,0.41,0.42,0.44,0.45,0.0,0.0,-126.22,101.7,3.89,2.42,-4.34,-4.83,0.4,0.41,0.44,0.45,0.0,617.34,-53.33,101.94,14.16,6.43,-1.83,-3.03,0.41,0.42,0.44,0.45,0.0,5.07,0.45
1981-04-16,0.0,195.4,-81.75,101.76,7.63,3.98,-2.05,-4.43,0.4,0.41,0.44,0.45,0.0,0.0,-118.55,101.61,4.14,2.86,-2.8,-5.59,0.39,0.41,0.44,0.45,0.0,583.49,-47.98,101.91,12.5,5.24,-1.36,-2.5,0.4,0.41,0.44,0.45,0.0,4.76,0.42
1981-04-17,0.0,185.5,-87.57,101.7,5.84,0.18,-4.01,-1.97,0.39,0.41,0.44,0.45,0.0,0.0,-115.29,101.55,2.47,-2.12,-5.64,-2.78,0.39,0.4,0.44,0.45,0.0,501.19,-58.34,101.89,9.34,2.95,-2.29,-1.17,0.39,0.41,0.44,0.45,0.0,5.13,0.42
1981-04-18,0.0,181.41,-75.78,101.89,6.15,-0.13,-2.22,-2.57,0.38,0.4,0.44,0.45,0.0,0.0,-101.7,101.76,2.35,-1.71,-4.73,-3.57,0.38,0.4,0.44,0.45,0.0,552.47,-37.14,102.05,10.12,1.35,0.55,-1.37,0.39,0.4,0.44,0.45,0.0,4.92,0.42
1981-04-19,0.0,149.02,-59.32,101.52,5.62,1.21,-0.69,-6.28,0.38,0.4,0.44,0.45,0.0,0.0,-87.59,101.39,3.26,0.34,-2.74,-9.02,0.38,0.4,0.43,0.45,0.0,516.97,-26.71,101.74,8.35,2.12,2.0,-3.47,0.39,0.4,0.44,0.45,1.45,5.03,0.41
1981-04-20,0.0,153.9,-64.89,101.99,5.92,1.15,-2.78,-4.92,0.39,0.39,0.43,0.45,0.0,0.0,-88.73,101.66,2.28,0.36,-5.36,-6.12,0.39,0.39,0.43,0.45,0.0,519.03,-32.61,102.27,8.92,2.16,0.19,-2.0,0.39,0.4,0.43,0.45,1.4,5.0,0.4
1981-04-21,0.0,86.69,-36.17,102.06,4.98,1.24,0.28,-3.04,0.39,0.39,0.43,0.45,0.0,0.0,-64.09,101.93,1.17,0.03,-1.37,-5.2,0.38,0.39,0.43,0.45,0.0,275.23,-11.45,102.2,7.97,2.67,2.06,-0.89,0.39,0.39,0.43,0.45,0.06,2.67,0.42
1981-04-22,0.0,51.98,-22.93,101.42,4.25,1.71,-0.11,-0.76,0.39,0.39,0.43,0.45,0.0,0.0,-54.11,100.99,1.74,0.27,-3.14,-3.19,0.38,0.39,0.43,0.45,0.0,238.9,-8.02,101.92,6.91,3.94,1.52,0.95,0.42,0.39,0.43,0.45,3.31,1.18,0.43
1981-04-23,0.0,184.43,-72.92,100.92,3.31,-1.9,-0.49,-2.14,0.41,0.39,0.43,0.45,0.0,0.0,-102.39,100.74,-0.57,-4.17,-2.27,-3.91,0.4,0.39,0.43,0.45,0.0,542.48,-17.94,101.03,6.89,0.73,0.37,2.05,0.42,0.39,0.43,0.45,0.8,3.93,0.43
1981-04-24,0.07,65.46,-29.29,100.01,3.36,-0.76,-2.38,4.41,0.42,0.39,0.43,0.45,0.0,0.0,-61.55,99.27,1.07,-3.31,-3.79,2.43,0.4,0.39,0.43,0.45,0.15,184.32,-3.12,100.73,5.07,3.95,0.22,7.37,0.45,0.4,0.43,0.45,6.25,2.93,0.43
1981-04-25,0.33,133.84,-44.42,99.5,4.21,1.41,-0.76,-2.07,0.44,0.4,0.43,0.45,0.05,0.0,-81.65,99.3,1.03,-0.13,-3.52,-8.37,0.43,0.4,0.43,0.45,3.35,453.26,-1.75,99.73,8.38,3.27,2.55,2.03,0.47,0.41,0.43,0.45,8.5,2.57,0.55
1981-04-26,5.64,67.55,-13.46,99.57,4.75,3.25,-2.69,-3.72,0.48,0.44,0.43,0.45,2.61,0.0,-33.49,99.17,1.13,0.93,-3.68,-10.03,0.47,0.41,0.42,0.45,8.67,207.32,-1.25,99.96,7.17,4.49,-1.45,-0.01,0.49,0.47,0.43,0.45,16.2,1.12,0.98
1981-04-27,1.01,148.16,-39.71,100.64,6.07,1.6,-2.83,-6.35,0.46,0.47,0.44,0.45,0.34,0.0,-98.24,99.98,3.03,-1.92,-5.18,-8.06,0.43,0.46,0.43,0.45,2.43,465.26,-1.99,101.24,8.89,3.78,1.14,-2.67,0.47,0.49,0.44,0.45,10.8,5.2,1.45
1981-04-28,0.21,88.51,-32.12,101.0,5.64,2.94,4.22,-0.97,0.46,0.46,0.44,0.45,0.05,0.0,-84.06,100.66,0.79,-1.87,1.72,-2.65,0.45,0.46,0.44,0.45,0.34,287.04,-0.52,101.24,8.21,7.2,6.38,1.44,0.47,0.46,0.44,0.45,3.28,2.38,0.77
1981-04-29,0.02,86.94,-19.93,100.77,10.16,7.47,4.0,-2.27,0.45,0.46,0.44,0.45,0.0,0.0,-49.19,100.69,7.47,6.73,2.97,-3.06,0.45,0.45,0.44,0.45,0.05,281.4,-5.46,100.86,12.44,8.08,5.39,-1.44,0.46,0.46,0.44,0.45,0.18,2.79,0.56
1981-04-30,0.0,102.38,-33.14,100.42,11.6,7.92,5.35,-2.42,0.44,0.45,0.44,0.45,0.0,0.0,-65.02,100.05,8.94,7.22,4.45,-3.85,0.44,0.45,0.44,0.45,0.0,267.36,-12.74,100.74,14.28,8.49,7.06,-0.87,0.45,0.45,0.44,0.45,0.56,4.18,0.55
1981-05-01,0.0,100.46,-37.84,100.24,6.73,2.59,0.07,-2.79,0.44,0.45,0.44,0.45,0.0,0.0,-75.77,99.91,2.81,-0.23,-1.91,-3.8,0.44,0.44,0.44,0.45,0.0,397.64,-7.4,100.5,10.16,7.87,4.62,-0.35,0.45,0.45,0.44,0.45,1.64,3.14,0.51
1981-05-02,0.0,194.89,-79.61,100.64,4.29,-0.47,-0.18,-2.84,0.44,0.44,0.44,0.45,0.0,0.0,-100.09,100.43,-0.87,-2.35,-1.55,-4.85,0.43,0.44,0.44,0.45,0.0,584.07,-59.77,100.85,7.99,1.09,1.69,0.12,0.44,0.44,0.44,0.45,0.98,4.31,0.46
1981-05-03,0.0,95.49,-42.96,99.66,4.71,2.01,3.68,3.52,0.44,0.44,0.44,0.45,0.0,0.0,-81.44,98.29,-0.62,-1.81,1.82,-0.14,0.43,0.44,0.44,0.45,0.0,309.92,-7.68,100.8,7.78,5.76,5.01,8.14,0.48,0.45,0.44,0.45,5.9,2.72,0.51
1981-05-04,0.0,136.52,-54.72,98.64,6.35,2.79,3.13,-3.65,0.46,0.45,0.44,0.45,0.0,0.0,-84.77,98.16,3.23,0.68,0.76,-6.5,0.45,0.45,0.44,0.45,0.0,453.24,-14.25,99.38,10.48,4.07,5.89,0.09,0.46,0.45,0.44,0.45,2.49,3.9,0.46
1981-05-05,0.0,189.28,-66.56,99.68,5.94,0.74,0.74,0.53,0.44,0.45,0.44,0.45,0.0,0.0,-117.54,99.44,-0.18,-2.15,-2.55,-2.8,0.43,0.44,0.44,0.45,0.0,651.84,-5.91,99.86,10.75,5.86,2.76,5.23,0.46,0.45,0.44,0.45,2.47,4.19,0.5
1981-05-06,0.0,109.27,-29.39,100.06,11.89,8.49,3.62,2.36,0.45,0.44,0.44,0.45,0.0,0.0,-73.44,99.5,7.61,6.8,-0.39,0.71,0.44,0.44,0.44,0.45,0.0,316.73,4.4,100.53,15.88,10.09,6.6,4.79,0.46,0.45,0.44,0.45,1.04,3.59,0.49
1981-05-07,0.0,148.66,-49.02,99.9,12.38,9.93,-3.22,3.2,0.44,0.44,0.44,0.45,0.0,0.0,-66.79,99.4,6.79,6.23,-6.84,2.12,0.43,0.44,0.44,0.45,0.0,439.77,-18.84,100.52,16.26,12.6,0.84,4.55,0.45,0.44,0.44,0.45,2.35,3.79,0.46
1981-05-08,0.0,112.54,-46.16,99.77,12.81,9.54,1.76,1.82,0.44,0.44,0.44,0.45,0.0,0.0,-82.91,99.45,8.66,7.01,-0.4,0.17,0.43,0.44,0.44,0.45,0.0,319.85,-21.37,100.11,15.84,12.1,2.84,3.06,0.45,0.44,0.44,0.45,0.11,2.81,0.46
1981-05-09,0.0,119.98,-37.44,99.9,11.59,9.32,-2.4,-1.05,0.44,0.44,0.44,0.45,0.0,0.0,-68.68,99.62,6.7,5.89,-4.85,-2.57,0.43,0.44,0.44,0.45,0.0,470.22,-16.05,100.1,15.89,12.08,1.03,1.43,0.45,0.44,0.44,0.45,3.42,2.69,0.7
1981-05-10,0.0,122.73,-36.81,99.55,15.01,12.09,-1.23,-0.28,0.46,0.45,0.44,0.45,0.0,0.0,-59.41,99.35,11.61,10.4,-5.03,-3.44,0.45,0.44,0.44,0.45,0.0,417.68,-6.99,99.69,18.55,13.97,2.2,2.46,0.48,0.45,0.44,0.45,6.27,2.84,1.56
1981-05-11,0.0,214.55,-65.85,99.2,14.03,11.25,-0.34,-4.42,0.44,0.45,0.44,0.45,0.0,0.0,-96.57,99.08,8.68,8.02,-2.63,-5.31,0.43,0.44,0.44,0.45,0.0,603.67,-30.98,99.55,19.94,14.28,2.25,-2.9,0.45,0.45,0.44,0.45,0.0,5.33,0.77
1981-05-12,0.0,137.75,-46.94,99.44,12.81,10.41,-1.58,1.31,0.44,0.44,0.44,0.45,0.0,0.0,-70.87,99.07,8.33,7.89,-2.86,-2.59,0.43,0.44,0.44,0.45,0.0,399.73,-18.8,99.86,16.7,12.95,0.77,4.71,0.46,0.44,0.44,0.45,2.76,3.36,0.59
1981-05-13,0.0,195.7,-65.24,99.71,12.65,8.88,-2.63,2.31,0.43,0.44,0.43,0.45,0.0,0.0,-97.22,99.61,8.12,7.26,-4.01,-0.53,0.42,0.43,0.43,0.45,0.0,645.02,-14.99,99.85,16.45,10.35,-1.25,5.15,0.44,0.44,0.44,0.45,0.09,5.17,0.52
1981-05-14,0.0,159.49,-51.53,100.3,11.69,7.29,1.21,4.17,0.42,0.43,0.43,0.45,0.0,0.0,-82.09,99.81,8.45,6.22,-0.88,2.83,0.41,0.43,0.43,0.45,0.0,462.25,-6.69,100.74,14.8,8.77,2.86,4.92,0.42,0.43,0.43,0.45,0.37,5.2,0.48
1981-05-15,0.0,216.7,-75.43,100.51,12.26,7.92,-2.7,2.99,0.41,0.42,0.43,0.45,0.0,0.0,-99.6,100.09,7.56,5.44,-4.7,1.02,0.41,0.42,0.43,0.45,0.0,619.94,-31.06,100.74,16.47,10.14,-0.96,4.41,0.41,0.43,0.43,0.45,0.92,5.61,0.48
1981-05-16,0.0,175.04,-56.56,99.82,11.16,7.1,-0.25,4.41,0.45,0.44,0.43,0.45,0.0,0.0,-86.43,99.58,7.78,4.46,-4.01,2.74,0.41,0.42,0.43,0.45,0.0,483.56,-9.1,100.02,13.53,9.66,2.32,5.87,0.48,0.44,0.43,0.45,11.87,5.16,0.52
1981-05-17,0.0,163.29,-66.02,99.97,10.31,7.15,-0.17,4.95,0.45,0.45,0.43,0.45,0.0,0.0,-80.51,99.84,7.76,5.94,-1.91,2.87,0.44,0.44,0.43,0.45,0.0,495.61,-37.82,100.39,13.33,10.13,3.32,7.29,0.49,0.45,0.43,0.45,6.18,4.31,0.49
1981-05-18,0.0,122.19,-48.72,100.46,11.58,9.19,-1.65,4.69,0.45,0.45,0.43,0.45,0.0,0.0,-78.23,100.36,6.23,5.55,-3.07,2.61,0.45,0.45,0.43,0.45,0.0,423.55,-26.05,100.54,14.96,11.84,0.84,7.09,0.47,0.45,0.43,0.45,4.3,3.21,0.47
1981-05-19,0.0,122.75,-42.12,100.77,13.47,10.78,0.18,2.68,0.45,0.45,0.43,0.45,0.0,0.0,-60.74,100.46,10.59,9.72,-2.77,0.55,0.45,0.45,0.43,0.45,0.0,361.44,-24.78,100.93,17.15,12.49,1.75,4.66,0.46,0.45,0.43,0.45,1.14,2.98,0.46
1981-05-20,0.0,143.16,-49.96,100.52,15.51,12.97,-1.43,2.48,0.45,0.45,0.43,0.45,0.0,0.0,-81.5,100.26,10.63,9.88,-4.11,-0.38,0.44,0.45,0.43,0.45,0.0,425.8,-29.01,100.87,20.53,15.91,1.95,6.37,0.47,0.45,0.43,0.45,3.21,3.65,0.48
1981-05-21,0.0,148.48,-53.64,100.56,13.26,10.31,-0.08,1.52,0.45,0.45,0.43,0.45,0.0,0.0,-80.27,100.46,9.45,8.35,-3.24,0.47,0.44,0.44,0.43,0.45,0.0,456.52,-28.85,100.71,16.67,11.95,1.94,2.32,0.45,0.45,0.43,0.45,1.96,3.28,0.52
1981-05-22,0.0,207.81,-72.68,100.61,11.95,8.24,1.85,3.89,0.44,0.44,0.43,0.45,0.0,0.0,-92.57,100.51,8.19,6.17,-0.72,2.09,0.44,0.44,0.43,0.45,0.0,591.87,-39.74,100.67,15.76,10.69,3.5,5.11,0.45,0.44,0.43,0.45,2.61,5.37,0.53
1981-05-23,0.0,68.16,-30.69,100.12,11.61,9.71,1.01,4.88,0.47,0.45,0.43,0.45,0.0,0.0,-83.52,99.88,9.07,6.93,-1.47,2.97,0.45,0.44,0.43,0.45,0.0,237.12,-5.15,100.55,13.74,11.13,2.48,6.05,0.48,0.46,0.43,0.45,7.08,2.17,0.5
1981-05-24,0.0,203.82,-74.13,99.84,10.71,7.19,2.18,3.69,0.45,0.45,0.43,0.45,0.0,0.0,-93.65,99.69,6.63,5.55,0.12,2.83,0.45,0.45,0.43,0.45,0.0,591.36,-58.49,99.94,14.59,9.19,3.59,5.0,0.46,0.46,0.43,0.45,2.82,4.97,0.48
1981-05-25,0.0,150.8,-50.03,99.18,9.96,7.73,0.89,4.05,0.46,0.46,0.43,0.45,0.0,0.0,-80.67,98.97,7.34,6.61,-3.15,2.4,0.43,0.45,0.43,0.45,0.0,557.51,-10.23,99.65,13.41,9.4,4.41,6.21,0.49,0.48,0.43,0.45,11.5,3.67,0.54
1981-05-26,0.0,191.13,-67.7,99.44,10.74,7.65,0.97,2.72,0.45,0.47,0.44,0.45,0.0,0.0,-91.29,99.28,6.25,5.13,-0.82,1.88,0.44,0.46,0.43,0.45,0.0,512.88,-47.03,99.61,15.08,11.24,3.43,4.81,0.49,0.48,0.44,0.45,6.05,4.02,0.62
1981-05-27,0.0,182.78,-62.25,99.72,11.22,8.71,0.54,1.76,0.45,0.46,0.44,0.45,0.0,0.0,-103.93,99.55,5.6,5.53,-1.35,-0.04,0.45,0.46,0.44,0.45,0.0,573.81,-31.17,99.9,15.52,11.52,2.77,3.77,0.48,0.47,0.44,0.45,6.8,3.58,0.57
1981-05-28,0.0,174.74,-60.34,99.99,11.68,7.43,2.28,3.3,0.45,0.46,0.44,0.45,0.0,0.0,-80.49,99.87,8.37,6.32,0.01,2.15,0.44,0.45,0.44,0.45,0.0,531.34,-31.37,100.15,15.16,8.95,4.14,4.17,0.46,0.46,0.44,0.45,1.35,5.02,0.52
1981-05-29,0.0,67.42,-31.99,100.4,12.09,10.07,0.41,2.39,0.44,0.45,0.44,0.45,0.0,0.0,-68.11,100.18,7.09,6.81,-0.93,1.13,0.44,0.45,0.44,0.45,0.0,193.66,-9.93,100.57,15.56,12.68,2.02,3.86,0.44,0.45,0.44,0.45,0.58,1.56,0.49
1981-05-30,0.0,133.97,-41.73,100.62,14.23,11.21,0.06,1.66,0.44,0.45,0.44,0.45,0.0,0.0,-55.69,100.54,9.87,9.55,-2.78,1.11,0.43,0.44,0.44,0.45,0.0,423.9,-29.76,100.73,18.09,13.21,1.96,2.32,0.44,0.45,0.44,0.45,0.15,3.06,0.48
1981-05-31,0.0,117.85,-38.48,100.47,15.73,13.33,-0.14,1.48,0.44,0.44,0.44,0.45,0.0,0.0,-65.85,100.29,11.48,10.06,-2.94,0.46,0.43,0.44,0.44,0.45,0.0,340.25,-19.95,100.79,20.09,15.55,2.19,2.7,0.47,0.44,0.44,0.45,5.0,2.45,0.47
1981-06-01,0.0,203.7,-64.58,100.86,15.63,12.07,-0.58,0.59,0.44,0.44,0.44,0.45,0.0,0.0,-95.7,100.7,10.12,9.89,-3.66,-0.21,0.43,0.44,0.44,0.45,0.0,600.86,-34.63,101.03,20.53,14.38,2.33,1.57,0.46,0.45,0.44,0.45,0.0,4.47,0.46
1981-06-02,0.0,206.32,-59.22,100.48,15.94,12.07,0.84,3.14,0.44,0.45,0.44,0.45,0.0,0.0,-104.88,100.18,11.86,9.41,-4.68,0.26,0.43,0.44,0.44,0.45,0.0,666.88,0.63,100.79,19.31,15.69,4.75,5.68,0.49,0.46,0.44,0.45,6.28,6.35,0.48
1981-06-03,0.0,192.41,-69.53,100.66,14.16,9.61,1.97,2.22,0.43,0.44,0.44,0.45,0.0,0.0,-93.23,100.48,9.34,8.31,0.4,0.57,0.43,0.44,0.44,0.45,0.0,575.12,-50.27,100.84,17.92,11.16,3.2,3.54,0.43,0.45,0.44,0.45,0.69,5.18,0.44
1981-06-04,0.0,141.56,-46.38,100.45,12.71,8.04,4.01,3.92,0.42,0.43,0.44,0.45,0.0,0.0,-77.95,100.22,8.73,7.12,2.59,0.26,0.42,0.43,0.44,0.45,0.0,402.24,-9.88,100.61,15.47,10.04,5.1,6.69,0.43,0.44,0.44,0.45,0.18,5.89,0.42
